text,date,category
"71km SSW of Paredon, Mexico #earthquake Mag 5.7 - September 24, 2017 - 06:06:12 (10:06:12 GMT) https://t.co/rNkkgm2Uxi",24_9_2017,other_relevant_information
U-17 World Cup: Earthquake-ravaged Mexico to arrive in Kolkata on October 4 - https://t.co/CvGXDeR4ok https://t.co/qxy3if59XC,24_9_2017,other_relevant_information
Venezuela Delivers 10.4 Tons of Aid to Earthquake-Ravaged Mexico People - teleSUR English https://t.co/SwVc6P3ENn https://t.co/pV5TcOOGPu,24_9_2017,rescue_volunteering_or_donation_effort
"Buhari at #UNGA, earthquake in Mexico | See our top 10 photos from last week - https://t.co/WtkGwYeU3U https://t.co/NI4ikQqt6W",24_9_2017,not_humanitarian
Support the #children of #oaxaca #mexico and their recovery. https://t.co/mSYA3LGFMz https://t.co/KL8VWdmHLB,24_9_2017,not_humanitarian
"NEW: Earthquake hit Southern #Mexico this morning, again. Moderate-5.7M. @abc13houston https://t.co/y3XMj388mp",24_9_2017,other_relevant_information
New #earthquake shakes jittery Mexico #donaldtrump #northkorea #mexico https://t.co/5HGpTFnDvI https://t.co/HvDyIWiIWN,24_9_2017,other_relevant_information
"Magnitude 5.7 #earthquake 58 miles from Arriaga, #Chiapas, Mexico Â· 5:06 AM September 24th https://t.co/HZwbhU3H0d",24_9_2017,other_relevant_information
"RT @CNN: After Mexico earthquake, a baptism becomes a funeral https://t.co/fPOsP27XRA https://t.co/Zvb4Nt7u5W",24_9_2017,other_relevant_information
Mexico earthquake hit church d . #TISNews Click Link- https://t.co/zV7fmgXnex https://t.co/kFt7rgCvp2,24_9_2017,infrastructure_and_utility_damage
1 scene of SENTINEL ingested to HDDS for event 201709_Earthquake_MEX #mexicoearthquake https://t.co/TvCiltwtt9 https://t.co/SAd9hkbh1p,24_9_2017,not_humanitarian
https://t.co/AXMk0rTyLf - Earthquake will not stop Mexico GP â€“ spokesman https://t.co/TEwLIDs1AS #GPToday https://t.co/ibLL8utJzH,24_9_2017,not_humanitarian
The cast of @pixarcoco wants #Mexico to stay safe! #MexicoEarthquake â¤ï¸â¤ï¸â¤ï¸â¤ï¸ https://t.co/VohVh0ayiM,24_9_2017,other_relevant_information
Earthquake strikes off west coast of Mexico at magnitude 5.9 https://t.co/E7B34IbENc #news #World https://t.co/qx2Z6fKRQA,24_9_2017,other_relevant_information
"Light mag. 4.5 earthquake - OAXACA, MEXICO on Sunday, 24 September 2017 https://t.co/fX9hTN8k3o #vulcano #vulkaan https://t.co/MrDJDLeEHp",24_9_2017,not_humanitarian
Another Earthquake in Mexico; Revised Travel Waivers From Airlines - https://t.co/PruDmoqfv8 https://t.co/014NLVwf6l,24_9_2017,not_humanitarian
Mexico music professor: I was about to teach a class when the earthquake struck https://t.co/w9HvK6xZcO https://t.co/bozSkaILMD,24_9_2017,not_humanitarian
"2017/09/24: London, United Kingdom: Vogue fundraising for Mexico's earthquake relief https://t.co/iBlA9L6tR3 https://t.co/3CRudQANsr",24_9_2017,rescue_volunteering_or_donation_effort
@EecoGuille Praying for everyone's safety in #Mexico #Earthquake . Hope you &amp; near ones are safe. https://t.co/sOf46TG034,24_9_2017,not_humanitarian
"Quakes don't kill, structures do - Earthquake Lab Tests New Bridge Design After Mexico Quake https://t.co/exxQ8XpiE0 https://t.co/UgIA3kocPp",24_9_2017,not_humanitarian
BREAKING NEWS. MEXICO EARTHQUAKE WAS #ProphesiedDrOwuor... 2005 and it is fulfilled now @BBCBreaking https://t.co/UvA7pUV6gM,24_9_2017,other_relevant_information
Capt. Jason Vasquez to Anderson on Mexico Quake Death Toll Rises to 273. #MexicoEarthQuakeâ€¦ https://t.co/2EqzrI2Jc8 https://t.co/bKOfg2jfaO,24_9_2017,injured_or_dead_people
Lab Report: How Mexico City's Earthquake Leveled Class Divisions https://t.co/DN8GkyCyM1 https://t.co/AqM4PpV6w0,24_9_2017,other_relevant_information
RT @2020lif: All my sorrow and sorrow on the people of Mexico on the earthquake. Anshalah Mavi lost lives.á½¡4á½¡4 https://t.co/Ojlncyqy4j,24_9_2017,injured_or_dead_people
#Israel @IDFrescue in #MexicoEarthquake our prayers and our hearts with you #Mexico á¼žEá¼Ÿ1á½¤Fá¼Ÿ2á¼ŸD https://t.co/skiaQyc72o,24_9_2017,other_relevant_information
RT @pmanzo70: Small town of Jojutla is another face of Mexico's deadly earthquake https://t.co/nDMi1bH3pr https://t.co/njX2yeXKBo,24_9_2017,other_relevant_information
"Immigrants touched by Mexico quake, try to help from afar - Chicago Tribune https://t.co/AVUsrhVENx https://t.co/tp0zXGp2OF",24_9_2017,rescue_volunteering_or_donation_effort
"Salma Hayek has raised over $250,000 for Mexico earthquake victims: https://t.co/ASTbUYYql2 https://t.co/qOKnaLkIW4",24_9_2017,not_humanitarian
Poker Pros Respond To Mexico City Earthquake Tragedy #poker #freeroll #bankroll https://t.co/5bvvgEMWse https://t.co/mVbjjwkper,24_9_2017,rescue_volunteering_or_donation_effort
Now at PHX airport. Preparing to load plane to #Mexico. #MexicoEarthquake https://t.co/jRElVvl667,24_9_2017,not_humanitarian
Now at PHX airport. Preparing to load plane to #Mexico. #MexicoEarthquake https://t.co/jRElVvl667,24_9_2017,not_humanitarian
Now at PHX airport. Preparing to load plane to #Mexico. #MexicoEarthquake https://t.co/jRElVvl667,24_9_2017,not_humanitarian
Days of national mourning over. Life and traffic getting back to normal. #MexicoEarthquake #MexicoCity https://t.co/gjYTcpOUYZ,24_9_2017,not_humanitarian
What travelers should know about visiting Mexico after the earthquake https://t.co/YdtMRm3QlG via @TravelLeisure https://t.co/OO2XbVIqfb,24_9_2017,other_relevant_information
Rescue dog rescues 52 people after #Mexico earthquake. Join us in saying thank you! https://t.co/YsV0Ss6EAv https://t.co/PF7DogY9tM,24_9_2017,rescue_volunteering_or_donation_effort
"RT @WMassNews: Meet Frida, the canine hero of #Mexico's deadly earthquake https://t.co/VYSKG9fJ50 https://t.co/WemmRALA2h",24_9_2017,other_relevant_information
RT @MdAntonieta: Frida have been found 52 person in Mexico's earthquake ! A terrific dog . https://t.co/Dm5ayssIby,24_9_2017,rescue_volunteering_or_donation_effort
Lets not forget about Mexico. incredible graphic demonstrating intensity of 7.1 earthquake. https://t.co/GVPc7TX1dQ,24_9_2017,other_relevant_information
"A 4.00 magnitude earthquake has occurred near Oax., Mexico at 15:59 UTC! https://t.co/7KsuybADTm https://t.co/w3b1VeTwlB",24_9_2017,other_relevant_information
So yâ€™all just going to pretend that there wasnâ€™t a 6.1 earthquake in Mexico but will talk about this? https://t.co/90OnpksmD2,24_9_2017,other_relevant_information
"Tonight in #Toronto, have tacos and help a cause #MexicoEarthquake â¤ï¸á½¤Cá¼¿B https://t.co/ivTAqjRWJs",24_9_2017,not_humanitarian
.@ShawnMendes raises big bucks for #Mexico earthquake relief... https://t.co/bTh5ZNQyFi https://t.co/w14Vs4K3lb,24_9_2017,rescue_volunteering_or_donation_effort
West New York mayor travels to Mexico to aid in earthquake relief https://t.co/4wgGs6ErML https://t.co/1x2np1f20r,24_9_2017,other_relevant_information
A brigade of architects and engineers rushed to assess earthquake damage in Mexico City https://t.co/YwMQDD74p0 https://t.co/ncIlUofaO9,24_9_2017,other_relevant_information
New earthquake jolts jittery Mexico â†ª https://t.co/5Hz1hfRnHN #USnews https://t.co/Rd1LyF6oO0,24_9_2017,other_relevant_information
RT @spatargo: Friends from outside of Mexico please help by donating to @topos #mexicoearthquake https://t.co/vt2zrwY08X,24_9_2017,not_humanitarian
Hope we have a good outcome next Saturday á½¤Fá¼¿C#MexicoEarthquake https://t.co/iFh3sDPvLY,24_9_2017,not_humanitarian
Israeli aid team in #Mexico working day&amp;night to find survivors #MexicoEarthquake á¼žEá¼Ÿ1 https://t.co/UO2ZKkaisB,24_9_2017,rescue_volunteering_or_donation_effort
"Again, 5.9 earthquake strikes already batteredÂ Mexico https://t.co/o50d8i3bUW https://t.co/gHzZyD3wYH",24_9_2017,other_relevant_information
Now @ReposadoBar also Carlo surf band at 8pm #pwyc #MexicoEarthquake #fund https://t.co/up1lkfiUXf,24_9_2017,not_humanitarian
"RT @irshadrmz8: Cristiano Ronaldo donates â‚¬700,000 for earthquake victims in Mexico á½„Fá¼Ÿ2á¼ŸD Respect â¤ï¸ https://t.co/hUCqdfTBE7",24_9_2017,rescue_volunteering_or_donation_effort
Hats Off #FRIDA á½ƒ6 #MexicoEarthquake #TrapaDrive @trapafasa #Teamsom https://t.co/h76ro0acFy,24_9_2017,not_humanitarian
Mexico earthquake leaves historical churches in countryÂ hit https://t.co/Aorvcny38n https://t.co/cq7uyj4Jfj,24_9_2017,not_humanitarian
Los Angeles Times. Mexicans are save themselves https://t.co/BmqPD9GOYn #Sismo https://t.co/fYglkseHMe,24_9_2017,other_relevant_information
#Mexico Earthquake: Death Toll Reaches 286 as Rescue Efforts Enter Fourth Day https://t.co/WGH5oknGHY https://t.co/d5Yrl33ASr,24_9_2017,injured_or_dead_people
Extra images of the leaning building #MexicoEarthquake https://t.co/SibrGMDgjv,24_9_2017,infrastructure_and_utility_damage
Extra images of the leaning building #MexicoEarthquake https://t.co/SibrGMDgjv,24_9_2017,infrastructure_and_utility_damage
Extra images of the leaning building #MexicoEarthquake https://t.co/SibrGMDgjv,24_9_2017,infrastructure_and_utility_damage
Extra images of the leaning building #MexicoEarthquake https://t.co/SibrGMDgjv,24_9_2017,infrastructure_and_utility_damage
The Booming Mexico City Neighborhoods Shaken by the Earthquake https://t.co/eDQTJhIVR8 https://t.co/1Qm12Tut1T,24_9_2017,other_relevant_information
Cristiano Ronaldo sends 'a huge hug' to those affected by Mexico earthquake https://t.co/DcZNbd81Vi https://t.co/0uv0IW7hF6,24_9_2017,not_humanitarian
Thousands Homeless as Mexico Quake's Death Toll Tops 300 https://t.co/4iSf2hMv4m https://t.co/t28wYIcQoY,24_9_2017,injured_or_dead_people
"RT @Shelmithmichael: HE SAID THIS ALSO, MEXICO EARTHQUAKE PROPHECY!!!!!!!! ......WHAT ABOUT COMING OF MESSIAH https://t.co/GolrWaqRlk",24_9_2017,other_relevant_information
Praying for victims and families involved with the #MexicoEarthquake https://t.co/l2rqukUXBF,24_9_2017,other_relevant_information
Grand Chandelier Rocked By Earthquake From The Weather Channel iPhone App https://t.co/s6tqpNW3j5 https://t.co/eCxTP9veJ8,24_9_2017,not_humanitarian
Rodeo event to raise money for Mexico earthquake recovery efforts https://t.co/bHpSMMOr0e https://t.co/Pr39IzfLTD,24_9_2017,not_humanitarian
Bethenny Frankel helps with earthquake relief inÂ Mexico https://t.co/CUvm7TaWDT https://t.co/MnJSaCA7CY,24_9_2017,rescue_volunteering_or_donation_effort
"Mana Donates $200,000 to Mexico Earthquake Fund: Here's How You Can Donate https://t.co/bdogxgUbWy #djmissgem https://t.co/8zWnN3S3In",24_9_2017,rescue_volunteering_or_donation_effort
"In central Mexico, earthquake survivors face extensive damage https://t.co/htFnrxvGCM #USPolitics via @NewsHour https://t.co/PwskksUOrb",24_9_2017,affected_individuals
Rescue work suspended at earthquake collapse site in Mexico City (AP) https://t.co/csmP4l5May https://t.co/32Xj7vYom3,24_9_2017,rescue_volunteering_or_donation_effort
Tacos &amp; Aguas Fresca at the Mexican Earthquake fundraiser. #napa #napalovesmexico #mexico https://t.co/E3wjqkT8LT,24_9_2017,rescue_volunteering_or_donation_effort
S/o to @HorchateriaRL for donating 15% of each sale to Mexico earthquake relief á½„Fá¼¿Cá½’5 https://t.co/7RpcuiYDbQ,24_9_2017,rescue_volunteering_or_donation_effort
0925: á½B update on the devastating earthquake in #Mexico (photo credit: Quartz) https://t.co/tP2Ect5JhY,24_9_2017,other_relevant_information
Arizona groups send supplies to Mexico after earthquake https://t.co/vept4S8z4l https://t.co/aifXO22hkf,24_9_2017,rescue_volunteering_or_donation_effort
RT @Michelle_J_Cave: For real. #HurricaneIrma #HurricaneHarvey #fires #mexicoearthquake #tiger #texas #Florida https://t.co/79wag4Ja0D,24_9_2017,not_humanitarian
Los Angeles â€˜buildings will be DEATH BOXES in massive Mexico-style earthquakeâ€™ https://t.co/wFljeS7ghP https://t.co/OpZT6zgxGX,24_9_2017,infrastructure_and_utility_damage
"@Totalbiscuit Frida, a better picture. The hero who saved many lives from Earthquake rubble in Mexico City https://t.co/gIDU0ThlPi",25_9_2017,not_humanitarian
Mexicans turn to church as earthquake death toll hits 320 https://t.co/wyAFIbH0Xu https://t.co/FO9Ji4iWEg,25_9_2017,injured_or_dead_people
Earthquake strikes Mexico coast just days after quake in capital kills more than 300 â€“â€¦ https://t.co/tFKu3eMQWN https://t.co/ZjMm6dP7v6,25_9_2017,injured_or_dead_people
RT @Andalalucha: An unknown # of garment workers died in this factory in Mexico's 7.1 earthquake. https://t.co/xWZQ4PzNRy,25_9_2017,injured_or_dead_people
RT @Andalalucha: An unknown # of garment workers died in this factory in Mexico's 7.1 earthquake. https://t.co/xWZQ4PzNRy,25_9_2017,injured_or_dead_people
RT @Andalalucha: An unknown # of garment workers died in this factory in Mexico's 7.1 earthquake. https://t.co/xWZQ4PzNRy,25_9_2017,injured_or_dead_people
RT @Andalalucha: An unknown # of garment workers died in this factory in Mexico's 7.1 earthquake. https://t.co/xWZQ4PzNRy,25_9_2017,injured_or_dead_people
You can always count on Israel to come to the rescue during a natural disaster. #MexicoEarthquake #Mexico #Israel https://t.co/mzW5UUrDd0,25_9_2017,other_relevant_information
Local business raises money for earthquake victims in #Mexico https://t.co/UQAbbXd9n1 https://t.co/i3PtmAR0Lf,25_9_2017,rescue_volunteering_or_donation_effort
Mexico earthquake: The neighbourhood where one house survived #news #eu https://t.co/ZK3qTBpGNw https://t.co/gRMNjlwe7B,25_9_2017,infrastructure_and_utility_damage
Mexico Earthquake Fundraiser https://t.co/yKBRlM6C4S https://t.co/enur8QFnty,25_9_2017,rescue_volunteering_or_donation_effort
SEASON OVER???? WE COULD USE ABLE BODIES AT EARTHQUAKE IN MEXICO! DIG IN.... https://t.co/QlnYHtv9AI,25_9_2017,not_humanitarian
Mexico shows the power of people to step up together in the face of disaster https://t.co/Qobg6j0qFl https://t.co/f2eopffuyK,25_9_2017,other_relevant_information
Great talent tomorrow at @lprnyc in support of #SismoMX https://t.co/Z8ljUTFb3u Please come. https://t.co/Ptkt9CAFMX,25_9_2017,not_humanitarian
Great talent tomorrow at @lprnyc in support of #SismoMX https://t.co/Z8ljUTFb3u Please come. https://t.co/Ptkt9CAFMX,25_9_2017,not_humanitarian
Great talent tomorrow at @lprnyc in support of #SismoMX https://t.co/Z8ljUTFb3u Please come. https://t.co/Ptkt9CAFMX,25_9_2017,not_humanitarian
Great talent tomorrow at @lprnyc in support of #SismoMX https://t.co/Z8ljUTFb3u Please come. https://t.co/Ptkt9CAFMX,25_9_2017,not_humanitarian
Yesterday @Univision34LA telethon #UnidosPorLosNuestros raising funds via Red Cross for victims of #MexicoEarthquake https://t.co/Wn95DXyVeK,25_9_2017,rescue_volunteering_or_donation_effort
Thank you for all. We'll never forget it á½¤Fâ¤. #LoveArmyMexico #fuertemexico #mexicotequiero #MexicoEarthquake . https://t.co/JtO5L2IeuL,25_9_2017,not_humanitarian
#tsunami Thousands homeless after Mexico earthquake https://t.co/JIgZaFCRIn via #hng #news https://t.co/NbqCoLJhUK,25_9_2017,affected_individuals
Small dog rescued from rubble six days after deadly Mexico earthquake {Photo: Reuters) https://t.co/xPOBEI6B1i https://t.co/KWa5vi1M23,25_9_2017,other_relevant_information
Rescuers save 16 trapped inside factory damaged by #MexicoEarthquake https://t.co/qjKxC8swhe #Mexico https://t.co/TwzcPLogjy,25_9_2017,rescue_volunteering_or_donation_effort
Thanks! Gracias #mexicotequiero #MexicoEarthquake #UnidosSomosMas https://t.co/kWeCD1N7zX,25_9_2017,not_humanitarian
These photos of sniffer doggos in the rubble of Mexico's earthquake *cry emoji* https://t.co/xoyisDgWl2 https://t.co/vAxate8QKz,25_9_2017,not_humanitarian
"After Mexico Cityâ€™s earthquake, this site is crowdsourcing to map emergency resources https://t.co/1HuRN8IanX https://t.co/JJSLcjaWWa",25_9_2017,other_relevant_information
Las Vegas supermarket rallies to support victims of MexicoÂ earthquake https://t.co/8VW1YhnvuB https://t.co/jxj5UsMFjt,25_9_2017,rescue_volunteering_or_donation_effort
Evil is as wonderful as #Frida we love you mexican Paw Patrol! #mexico #MexicoEarthquake #rescuedog https://t.co/HrAPKkjXDp,25_9_2017,not_humanitarian
Fresno restaurant donating proceeds to help victims of Mexico earthquake https://t.co/R4WD78DUYZ https://t.co/Ji3QYhtkYv,25_9_2017,rescue_volunteering_or_donation_effort
The coast of Mexico had had new earthquake https://t.co/6uTu5y2wVT https://t.co/NjobmW0UXC,25_9_2017,other_relevant_information
@HuaweiMobilePa Huawei families in #Mexico bought foods to help peoples after #earthquake á½„Dá½„Dá½„Dá½„D@XHNews https://t.co/DqhfeTd5Ly,25_9_2017,rescue_volunteering_or_donation_effort
@HuaweiMobilePa Huawei families in #Mexico bought foods to help peoples after #earthquake á½„Dá½„Dá½„Dá½„D@XHNews https://t.co/DqhfeTd5Ly,25_9_2017,rescue_volunteering_or_donation_effort
Updates on Mexico Earthquakes https://t.co/FPjxBUOGvI via @mormonnewsroom https://t.co/g3AmaN39VI,25_9_2017,other_relevant_information
"Venezuela has directed humanitarian aid to Mexico, affected from an earthquake, - RIA No... https://t.co/NGJHnnllTg https://t.co/jnUnB6ckPl",25_9_2017,rescue_volunteering_or_donation_effort
"USGS:M 4.3 - 62km S of San Francisco del Mar, Mexico https://t.co/zxLS9k26MZ #earthquake https://t.co/pcYrN4D0Np",25_9_2017,not_humanitarian
Come join #mexicostrong #TakeAKnee #MexicoEarthquake #benefit https://t.co/eGoXHDmlcR,25_9_2017,not_humanitarian
"THIS IS SHOCKING AND VERY FEARFUL, THIRTEEN YEAR MEXICO EARTHQUAKE PROPHECY By #ProphetDrOwuor FULFILLED https://t.co/QGWDS7pSs5",25_9_2017,not_humanitarian
"THIS IS SHOCKING AND VERY FEARFUL, THIRTEEN YEAR MEXICO EARTHQUAKE PROPHECY By #ProphetDrOwuor FULFILLED https://t.co/QGWDS7pSs5",25_9_2017,not_humanitarian
"THIS IS SHOCKING AND VERY FEARFUL, THIRTEEN YEAR MEXICO EARTHQUAKE PROPHECY By #ProphetDrOwuor FULFILLED https://t.co/QGWDS7pSs5",25_9_2017,not_humanitarian
"THIS IS SHOCKING AND VERY FEARFUL, THIRTEEN YEAR MEXICO EARTHQUAKE PROPHECY By #ProphetDrOwuor FULFILLED https://t.co/QGWDS7pSs5",25_9_2017,not_humanitarian
